baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000001052	269.955761490095	-0.217616148168863	0.335088223041385	-0.641484460888758	0.521207973601514	1
ENSMUSG00000001053	19.8988563643069	-0.0840245196143471	0.594658373836669	-0.15072826609315	0.880190074849949	1
ENSMUSG00000001054	36.753919158274	-0.0575085782688018	0.527283331272907	-0.0870636693759462	0.930620903329045	1
ENSMUSG00000001056	31.2122167514941	-0.0471317893827655	0.544451367603762	-0.0970781635110648	0.922664321936368	1
ENSMUSG00000001062	24.8143577191943	-0.202604849025118	0.565147403501805	-0.380040934916584	0.703915029081833	1
ENSMUSG00000001065	21.315582215277	0.157581778051291	0.588695809089832	0.264602532585389	0.791315668936454	1
ENSMUSG00000001082	39.7361605749233	-0.467105895178189	0.528601608939216	-0.943308158659994	0.345523303956777	1
ENSMUSG00000001089	538.365961600109	-0.207455528374636	0.326315510805811	-0.638517650605278	0.523136768016343	1
ENSMUSG00000001098	135.543651019961	-0.972362242637051	0.407287337803736	-2.3616442437054	0.0181940924315049	1
ENSMUSG00000001100	51.1381977720859	0.0732623403756188	0.489573822875501	0.1472335860797	0.882947651607247	1
ENSMUSG00000001105	50.6971707928871	0.00919220748407668	0.491281833608507	0.0192050610697893	0.984677520198461	1
ENSMUSG00000001119	324.683462402012	-1.33052364659826	0.487483794698556	-2.1138423779666	0.0345287320972045	1
ENSMUSG00000001120	10.7356979583928	-1.24399929965225	0.661182207040681	-1.66220489944501	0.0964716980012145	1
ENSMUSG00000001123	15.5798260478285	-0.595143655199666	0.647663141789387	-0.742759753123774	0.457627146148165	1
ENSMUSG00000001127	109.756474474057	0.216553065074667	0.3845145703225	0.563278763312242	0.573245076755233	1
ENSMUSG00000001131	19.1379488658554	-1.58061831557413	0.63638711326977	-2.38834261572507	0.0169245555683869	1
ENSMUSG00000001134	9.56762134907518	-0.120458192857669	0.65768109478653	-0.161986803492589	0.87131624590763	1
ENSMUSG00000001138	43.1289176002707	-0.149445987770069	0.495947992825719	-0.302315148422964	0.762411831519426	1
ENSMUSG00000001143	42.446215571352	-0.302734994676425	0.493579967103003	-0.612153605619877	0.540436133733618	1
ENSMUSG00000001150	84.5398396583719	0.387686279435851	0.438598776763647	0.872512525872777	0.382928837844808	1
ENSMUSG00000001151	230.316496854222	0.2604284390979	0.336150144382605	0.774695660666635	0.438519515738206	1
ENSMUSG00000001156	95.1040304642322	-0.183840431996166	0.449107273345634	-0.411575277237738	0.680650755502816	1
ENSMUSG00000001157	28.6382177104271	0.687293084337296	0.541646545389566	1.27171745123717	0.203473527831884	1
ENSMUSG00000001158	23.3354320493743	-0.270672036842407	0.570144077592691	-0.478936847674836	0.631983556282323	1
ENSMUSG00000001173	78.6325415030839	0.193158433922717	0.430634537224883	0.445922953822079	0.655652900974208	1
ENSMUSG00000001175	673.63445121378	-0.0495332082661918	0.31128507402479	-0.162108412928713	0.871220481269088	1
ENSMUSG00000001211	131.729047714207	-0.116426356089193	0.396566292773012	-0.288359707652308	0.77307140699456	1
ENSMUSG00000001228	16.469773532304	-0.27247937161555	0.619470756043423	-0.439403454577114	0.660369223817186	1
ENSMUSG00000001229	45.0775033655166	0.287301447499475	0.506452486317584	0.562387516875189	0.573852022270878	1
ENSMUSG00000001240	49.7610224170791	-0.255628509285149	0.502062075124085	-0.507881778597446	0.611536254054614	1
ENSMUSG00000001247	144.024989103184	0.359331345925471	0.37999204813404	0.986875048448251	0.323703897665918	1
ENSMUSG00000001248	79.9522094770421	-0.226457382431282	0.438016864591796	-0.499542573285841	0.617397202447664	1
ENSMUSG00000001249	25.1508048864059	-0.124964488462746	0.56390485935583	-0.224566557517795	0.822316483622556	1
ENSMUSG00000001270	31.0859130288544	-0.626772269050015	0.608540496865089	-0.701770283010972	0.482822434074745	1
ENSMUSG00000001280	423.063571424774	0.127088613071327	0.321408117953392	0.391137261474044	0.695695779474644	1
ENSMUSG00000001285	18.7554848109348	-0.153739007657835	0.589818728210764	-0.250781873707842	0.801982756518638	1
ENSMUSG00000001288	125.232447701473	0.0822695608277125	0.422907155616137	0.227457235138863	0.820068219148012	1
ENSMUSG00000001289	134.170144047844	0.0424897531719871	0.390821326133862	0.110043777526677	0.912374656271308	1
ENSMUSG00000001300	377.429597746056	0.00900938088589064	0.392083846876575	0.0346611501288714	0.972349940005477	1
ENSMUSG00000001305	20.1026835036842	0.0438791438942991	0.603454024095127	0.0780356526841661	0.937799692710598	1
ENSMUSG00000001313	15.0457922794133	-1.04114480007884	0.63424406574806	-1.6186580592957	0.105520855553352	1
ENSMUSG00000001323	84.6854491885262	0.132159695073095	0.425699337507175	0.332997144856557	0.739136438361859	1
ENSMUSG00000001333	11.2505133604085	-0.963064794483991	0.640312532599159	-1.4827573450239	0.138138892676378	1
ENSMUSG00000001348	16.8679365464804	0.109290557372585	0.620472257086916	0.162017110041363	0.871292380019831	1
ENSMUSG00000001349	64.0470733811456	-0.40834848999123	0.643698880651361	0.287984520563916	0.773358587760004	1
ENSMUSG00000001366	33.8081070735392	0.374426778982395	0.526328057884212	0.71458978986779	0.474862555573722	1
ENSMUSG00000001376	52.3205012297782	0.640667897578283	0.460400510844419	1.39153153462434	0.164064303956319	1
ENSMUSG00000001380	56.2931549582727	-0.420479669798678	0.457164420976381	-0.929445143147679	0.352658441900606	1
ENSMUSG00000001383	50.2347539928584	0.0996488248017581	0.465654022227004	0.214919402007197	0.829830157726556	1
ENSMUSG00000001415	91.9268928291486	-0.088533773482345	0.402759670829871	-0.219237769380745	0.82646483535854	1
ENSMUSG00000001416	202.04919724017	0.0253739251158411	0.371077231832645	0.0788312885296492	0.937166816832917	1
ENSMUSG00000001418	83.0570713341775	0.00679776243226961	0.4361975492243	0.0429768544665422	0.965719984262721	1
ENSMUSG00000001419	238.388485181675	-0.0801954589385986	0.330224515711079	-0.242547673503726	0.808355821268216	1
ENSMUSG00000001420	15.2803812504805	-0.36632225372963	0.619200738076458	-0.585827728880251	0.557991287756043	1
ENSMUSG00000001424	223.060513203951	0.156111594344277	0.359266449364632	0.43453102981685	0.66390286689534	1
ENSMUSG00000001435	1203.70580208072	0.117559546675599	0.31194474284537	0.371914244688606	0.709956698969334	1
ENSMUSG00000001436	28.8694393789888	0.318823632777959	0.570894053216213	0.559838277154972	0.57558975248326	1
ENSMUSG00000001440	479.176626649677	-0.133454434185156	0.320723382944834	-0.410674733230288	0.681311056487027	1
ENSMUSG00000001441	172.122268418711	-0.235961930277049	0.369444051366936	-0.64331272723219	0.520021199540155	1
ENSMUSG00000001445	28.7439981406077	-0.187681308443712	0.539261501475412	-0.337322508608625	0.735873793603529	1
ENSMUSG00000001467	100.272364076001	0.0036520734006154	0.41027253932682	0.0100218284747447	0.992003871640463	1
ENSMUSG00000001472	485.237302215674	-0.161726382009794	0.313618242709949	-0.513431404469857	0.607649582551589	1
ENSMUSG00000001473	243.612118561914	-0.393910019836185	0.472853627848947	-0.784741160123593	0.432605344840355	1
ENSMUSG00000001482	16.2233568670197	0.30578432466539	0.645117063938464	0.576425649587509	0.564327511453285	1
ENSMUSG00000001497	22.2057522346755	1.21840195771797	0.620946342973062	2.2853909633812	0.0222899134094723	1
ENSMUSG00000001504	111.143758517318	0.736331594878683	0.439224830687309	1.85439604942009	0.0636825195939381	1
ENSMUSG00000001506	2148.85884188018	-1.42779380179154	0.653269218187151	-1.09326391286985	0.274277942487632	1
ENSMUSG00000001507	805.208680592533	-0.121690762236822	0.35428922413292	-0.3307827391877	0.74080859976866	1
ENSMUSG00000001517	12.9027244432483	-0.397172384152384	0.638804408740463	-0.711233850691145	0.476939335225321	1
ENSMUSG00000001518	17.3821182270397	0.114068527582415	0.635858890896488	0.150874075388096	0.880075051204615	1
ENSMUSG00000001521	51.6828691143047	0.443604347574462	0.463641843638238	0.954529345310536	0.339815762387384	1
ENSMUSG00000001525	437.367628653053	-0.104824339635171	0.328628009545191	-0.305550387997821	0.759946999472422	1
ENSMUSG00000001542	337.538279493083	-0.210930426277431	0.417158170125386	-0.5187849110998	0.603910741264803	1
ENSMUSG00000001552	548.988165201499	-0.0354909424417272	0.324709698368681	-0.115167042837874	0.908312720827883	1
ENSMUSG00000001555	34.0416845657245	-0.955600919730863	0.549041909426599	-1.68400044146465	0.0921815834200678	1
ENSMUSG00000001569	49.2364296383677	0.117452098330131	0.496788457107552	0.251745533030937	0.801237759870176	1
ENSMUSG00000001576	146.698711261948	0.325384495852861	0.417309475512486	0.798540036335572	0.424557169320876	1
ENSMUSG00000001583	83.2985186062572	0.180003084020928	0.429245187719434	0.452556289661319	0.650868279639139	1
ENSMUSG00000001627	2106.949431788	0.240503508207836	0.297378439092357	0.810848708397403	0.41745255863601	1
ENSMUSG00000001630	30.4325122336768	0.146010605797489	0.536588104198324	0.263498308577019	0.792166527062415	1
ENSMUSG00000001632	113.013994796345	-0.100885785890843	0.409062235533006	-0.245263192936819	0.806252649264571	1
ENSMUSG00000001642	39.5390277093604	0.0223625947271925	0.542416847457497	0.102262968537211	0.918547947992782	1
ENSMUSG00000001663	29.0815428998027	0.188228605019897	0.582036872724218	0.402120480981843	0.687595360466203	1
ENSMUSG00000001665	35.5947768956061	0.666674888938607	0.615249743334684	1.85496997262174	0.0636005146335899	1
ENSMUSG00000001666	11.0192331698697	0.448954772795002	0.663021373943234	0.668288769771069	0.503949280501445	1
ENSMUSG00000001672	16.936615002853	-0.815476677562644	0.619772876623802	-1.32473737329472	0.185258272821198	1
ENSMUSG00000001674	35.579411533407	0.170991003589085	0.51129741530243	0.329949145971425	0.741438387813902	1
ENSMUSG00000001687	228.030063658591	0.259194586130695	0.352145510588528	0.735581673624191	0.461985318873577	1
ENSMUSG00000001700	22.9567519614212	-0.129038575389634	0.586539247617875	-0.225811974955044	0.821347662953359	1
ENSMUSG00000001707	18.9648687596567	-0.391572460347762	0.593408344335168	-0.660922463653159	0.508662039200324	1
ENSMUSG00000001729	217.732842638199	-0.140429582451886	0.364223232211524	-0.386062857014287	0.699450117220321	1
ENSMUSG00000001741	19.9646660307586	0.0593495561340023	0.635565711609068	0.171889585096982	0.863524334608862	1
ENSMUSG00000001750	143.471547085092	0.213614030561486	0.403859669566573	0.563113189915604	0.573357810452184	1
ENSMUSG00000001751	11.9932180702429	0.651632357672644	0.639944508846753	1.04152805883179	0.297630537761113	1
ENSMUSG00000001755	12.2072334622565	0.316936641570192	0.644869754971059	0.482060352314929	0.629763073735066	1
ENSMUSG00000001761	166.130778835928	0.139426520370889	0.410008929603129	0.341792894116861	0.73250675756773	1
ENSMUSG00000001763	7.96607821131982	1.03606485198658	0.668584566449322	1.46111472902425	0.143983958755175	1
ENSMUSG00000001767	70.4081229850684	0.0183099432145889	0.430181028184432	0.0458851295786773	0.963401806570413	1
ENSMUSG00000001768	301.279160905383	0.545877665296033	0.34897898456949	1.58114672907914	0.113844492325429	1
ENSMUSG00000001774	73.9821693636248	-0.408930938782566	0.439260822695921	-0.93753060227519	0.348485689893874	1
ENSMUSG00000001783	154.145781195495	0.369290981804193	0.369598843460397	0.999903177585146	0.317357366511032	1
ENSMUSG00000001785	42.5723115801267	-0.213733202513709	0.493771776275761	-0.415587789398669	0.677711663273537	1
ENSMUSG00000001786	26.8318728829054	0.25409314473495	0.56022183807566	0.42421062356179	0.671412213805211	1
ENSMUSG00000001794	434.717299028724	-0.0287656939503634	0.313243687803341	-0.0915531807316563	0.927053051510393	1
ENSMUSG00000001802	8.69687948604064	-0.688374685808561	0.66835828879544	-1.06204577208452	0.288214906320868	1
ENSMUSG00000001815	17.7673226464273	-0.628044063435148	0.603797633326609	-1.02198261776051	0.306789127434814	1
ENSMUSG00000001819	132.392446361892	-0.269404235327863	0.418869626002766	-0.64427666779056	0.519396042770532	1
ENSMUSG00000001829	47.6404752567704	0.151183420269495	0.488529724320227	0.327035898762665	0.743640733474248	1
ENSMUSG00000001833	394.153812530038	-0.196085061417179	0.321855134955185	-0.605416595061105	0.544902227269394	1
ENSMUSG00000001844	25.9187612824809	-0.0077289328149822	0.561026646904484	-0.0286676236924474	0.977129678299963	1
ENSMUSG00000001847	618.151492251115	0.0251957492568353	0.352914737079983	0.0693536020122835	0.944708160174345	1
ENSMUSG00000001855	155.297517539815	0.136595941308184	0.362172298897401	0.375121383499798	0.707570194563906	1
ENSMUSG00000001870	361.451039933723	0.0505115476207221	0.3130506029335	0.160802902904343	0.87224863880583	1
ENSMUSG00000001891	110.65415118352	0.13280347533985	0.390939125343029	0.327513825284854	0.743279287991202	1
ENSMUSG00000001909	56.0493391181427	-0.0103217247579662	0.452414413764895	-0.0261279633491917	0.979155273145345	1
ENSMUSG00000001910	107.530666641538	0.250896901710714	0.401682018465611	0.611538750084375	0.540842972966993	1
ENSMUSG00000001911	1149.35312925154	0.395726909730927	0.3107707871719	1.27741692458039	0.201455092730195	1
ENSMUSG00000001918	215.69972803743	-0.215600414752928	0.366793957215037	-0.604594002434548	0.545448792693885	1
ENSMUSG00000001924	460.041465157291	-0.0279364871791527	0.319233347563388	-0.08965076140841	0.928564745007137	1
ENSMUSG00000001930	9.86091259633762	0.687286246580349	0.666749652219286	1.26768683590961	0.204909807700284	1
ENSMUSG00000001942	27.0742418934004	0.308862013135889	0.556644235830043	0.56154075376543	0.574428956202238	1
ENSMUSG00000001946	12.348571168175	-0.0497236836832687	0.662444461734281	0.0676521648885298	0.946062528906754	1
ENSMUSG00000001962	52.4272865871387	0.0422486336856251	0.472477954276859	0.0781068285768397	0.937743075372627	1
ENSMUSG00000001964	269.186643200756	0.0387005692759738	0.393172670125621	0.10514280896568	0.916262490895822	1
ENSMUSG00000001986	124.356067889213	0.125061572519956	0.393495043251189	0.31912452580236	0.749632086331933	1
ENSMUSG00000001995	102.88040508743	-1.43392392134194	0.670049225294876	-1.42958504536034	0.152836150169993	1
ENSMUSG00000001998	61.5774424606131	0.216993815303194	0.49174291683392	0.454870130067909	0.649202673192119	1
ENSMUSG00000001999	10.8247514315968	-0.0384185181786362	0.64364294531659	-0.0570621575428192	0.954495681187693	1
ENSMUSG00000002006	16.3426482363209	-0.207207075116768	0.60943606140942	-0.277973387267202	0.781032787848184	1
ENSMUSG00000002010	99.5418609092816	0.181814734472058	0.404956275543679	0.448460085613841	0.653821186256644	1
ENSMUSG00000002014	77.4052107603003	0.121752788035987	0.427294991314634	0.277292894753153	0.781555214905266	1
ENSMUSG00000002015	151.000804526637	0.172406323067206	0.369583665150914	0.475074478351352	0.634733888677857	1
ENSMUSG00000002017	48.8418762213763	0.353995026105524	0.478102712243395	0.741884144645351	0.458157533050009	1
ENSMUSG00000002020	68.092208427682	-0.372634907826886	0.466102729443137	-0.878255415433826	0.379805125121833	1
ENSMUSG00000002028	1078.1850513286	-0.232712371383273	0.298655140429937	-0.776724071535817	0.437321581812523	1
ENSMUSG00000002031	55.2571241378703	-0.0559532752615845	0.462532078538436	-0.127132404895629	0.898835604147592	1
ENSMUSG00000002043	10.5773250374926	-0.0685226772994198	0.6587364728565	-0.18298650297442	0.854808608877436	1
ENSMUSG00000002052	537.126952643159	-0.00815369998782552	0.311925238390576	-0.0232284684875977	0.981468030161309	1
ENSMUSG00000002055	8.74937732316921	-0.435018132298435	0.670056560124952	-0.561325392208615	0.574575734515234	1
