baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000686	23.4913001911442	0.268956477127715	0.590445414402531	0.428050722962729	0.668614191855286	0.999080526632761
ENSMUSG00000000690	9.00621796881679	-0.601644194963308	0.65377899622908	-1.03221075608378	0.301973397325824	0.98810338661886
ENSMUSG00000000693	14.0638365462012	0.170447302959678	0.641585342468746	0.402838479168338	0.687067051747852	0.999080526632761
ENSMUSG00000000708	77.2809676697233	-0.231940205132584	0.471711002641536	-0.495217857142357	0.62044634685252	0.999080526632761
ENSMUSG00000000711	64.7522485755342	0.26002656751261	0.489319204059858	0.556761279752682	0.577690542151658	0.999080526632761
ENSMUSG00000000724	11.3242576382153	0.427522275368165	0.647995572024169	0.620137063524617	0.535167552544513	0.999080526632761
ENSMUSG00000000732	23.5030834646995	-0.851322267037777	0.603616021819495	-1.43245593265803	0.152013381062786	0.888535346695726
ENSMUSG00000000738	55.1245452790513	0.298650079268152	0.516997225462142	0.570715912263769	0.568192230683669	0.999080526632761
ENSMUSG00000000739	379.026380408275	-2.52585510155226	0.419033945974403	-6.07818738494277	1.21548667948339e-09	6.42895214512355e-07
ENSMUSG00000000740	547.380212056648	-0.372743790498598	0.425907446449945	-1.06885808460962	0.285133621550308	0.980372651001274
ENSMUSG00000000743	45.1946290359527	-0.330952977706377	0.531289508978331	-0.695552722787621	0.486708982454601	0.999080526632761
ENSMUSG00000000751	128.54278531039	-1.3390134107134	0.458179520696212	-2.9510077303041	0.00316738989726924	0.121047389050841
ENSMUSG00000000753	72.0624173854192	-0.130260930660497	0.536138471045286	-0.0260782594706189	0.979194917594049	0.999080526632761
ENSMUSG00000000759	84.4729295618378	-0.0823031874186355	0.449366001937317	-0.193236284709772	0.846773923130963	0.999080526632761
ENSMUSG00000000776	31.7740197345748	-0.147423374788072	0.556582438207193	-0.162301722390828	0.871068258392644	0.999080526632761
ENSMUSG00000000782	34.8266446334795	-0.343412327377702	0.544722824800656	-0.592201066569686	0.553715955311616	0.999080526632761
ENSMUSG00000000787	2311.11843396063	0.21640965328646	0.364129720811732	0.563876479252807	0.572838198344815	0.999080526632761
ENSMUSG00000000792	19.0857881106138	-2.6070007539394	0.643220952408213	-4.06243046392801	4.85644165579622e-05	0.0056330463170696
ENSMUSG00000000794	13.7881861849419	-0.834079715929295	0.656321665736659	-1.04051985696954	0.298098443516938	0.986172963215807
ENSMUSG00000000804	173.155113722967	0.0776315397919491	0.39589419846438	0.200373546064128	0.841188447122794	0.999080526632761
ENSMUSG00000000811	28.3709937428337	0.483667172234775	0.571637859722711	0.813337136418726	0.416024790763324	0.999080526632761
ENSMUSG00000000823	121.373030335484	0.487619315693692	0.445130787003714	1.06662036029814	0.286143302682269	0.980372651001274
ENSMUSG00000000826	282.25368859852	-0.279375150823096	0.378416817795724	-0.754782506808908	0.450379491689568	0.999080526632761
ENSMUSG00000000827	69.6403914984495	-0.229982479017458	0.466519858033512	-0.488599977826487	0.625124928728782	0.999080526632761
ENSMUSG00000000838	310.895663477635	-0.02851878637181	0.379562404805938	-0.0867692003426366	0.93085496982786	0.999080526632761
ENSMUSG00000000861	167.386058775005	-0.0605222395057862	0.486185469093559	-0.198285391463238	0.842821780697427	0.999080526632761
ENSMUSG00000000876	9.79265954966461	0.0501722149872839	0.656309560654768	0.0924184989895014	0.926365542258698	0.999080526632761
ENSMUSG00000000881	58.8793556314794	-0.260643244107637	0.507644881323931	-0.553853021668007	0.579679438116844	0.999080526632761
ENSMUSG00000000902	47.6920068881889	-0.00841790659224142	0.512119386959497	0.0144002198828015	0.988510683967607	0.999517167246417
ENSMUSG00000000915	127.621933468889	-0.174697043470799	0.419132633103741	-0.449065457862475	0.653384437466739	0.999080526632761
ENSMUSG00000000916	32.8545491157564	0.375631785925488	0.566291722780524	0.637457387425668	0.523826958084882	0.999080526632761
ENSMUSG00000000934	20.2056059339302	-1.18565167895288	0.629738672799381	-1.98579803285274	0.0470557542911053	0.570474268604561
ENSMUSG00000000938	46.2234058807501	0.303319641187985	0.563448261801602	0.536221041892777	0.591805792651121	0.999080526632761
ENSMUSG00000000948	8.89178566192416	-0.247793431544139	0.655863948875428	-0.109016092081417	0.913189726771383	0.999080526632761
ENSMUSG00000000957	385.516397245135	0.223811937706342	0.381640766697161	0.635652350725091	0.525003039926472	0.999080526632761
ENSMUSG00000000958	8.56332913723189	-0.159368459737859	0.654633676963556	-0.303778501519356	0.761296646507532	0.999080526632761
ENSMUSG00000000959	80.6359262713049	-0.132757853218435	0.452145305777269	-0.276434946930777	0.78221401825854	0.999080526632761
ENSMUSG00000000976	34.3360110707422	0.287690571739047	0.546960198709702	0.534672752933525	0.592876165784069	0.999080526632761
ENSMUSG00000001016	98.220454671867	-0.165856401690261	0.437740706763056	-0.342405729913239	0.732045576980762	0.999080526632761
ENSMUSG00000001017	224.033619517993	-0.0572680056907588	0.384017094247592	-0.14967771168433	0.881018893559632	0.999080526632761
ENSMUSG00000001018	61.142703639182	-0.712832138038689	0.489466661352318	-1.39381694786456	0.163372888960162	0.907196904934298
ENSMUSG00000001025	121.214186139817	-0.582538668124318	0.416764727507869	-1.27612858189054	0.201910069468966	0.935636624186018
ENSMUSG00000001027	25.5494056916074	0.212500375284829	0.643965290913458	0.0802962418697408	0.936001647118138	0.999080526632761
ENSMUSG00000001029	17.7959226513193	0.0410129520868433	0.625830812236717	0.0764572924726535	0.939055290145058	0.999080526632761
ENSMUSG00000001034	25.4530307037421	-0.286013855607798	0.582816055062956	-0.384018528310365	0.70096471483831	0.999080526632761
ENSMUSG00000001036	62.624048881478	-0.319282114795638	0.479569871335951	-0.663947594517492	0.506723852779969	0.999080526632761
ENSMUSG00000001052	269.955761490095	0.284151646064201	0.367271910571825	0.811204502533689	0.417248240378728	0.999080526632761
ENSMUSG00000001053	19.8988563643069	0.0306230791488267	0.613681685217458	0.029100041930953	0.976784802357171	0.999080526632761
ENSMUSG00000001054	36.753919158274	0.726789333834498	0.562397493113045	1.2857946495729	0.1985147380117	0.935636624186018
ENSMUSG00000001056	31.2122167514941	-0.550407128207912	0.562392412421009	-0.877270919139971	0.3803395037786	0.999080526632761
ENSMUSG00000001062	24.8143577191943	-0.0376172458798146	0.590598022849442	-0.010307557298701	0.99177590480121	0.999644838088097
ENSMUSG00000001065	21.315582215277	0.373785691874611	0.610758871466834	0.580690087702305	0.561449343488104	0.999080526632761
ENSMUSG00000001082	39.7361605749233	-0.919589004491	0.554645861421057	-1.73162976356962	0.0833395033522886	0.727872029608528
ENSMUSG00000001089	538.365961600109	-0.305342396957527	0.356873221619651	-0.849070941164982	0.395841818804986	0.999080526632761
ENSMUSG00000001098	135.543651019961	-0.323501518283159	0.435389852629343	-0.644754576413476	0.519086242439351	0.999080526632761
ENSMUSG00000001100	51.1381977720859	0.012271388439436	0.520993708744834	0.0269623697297557	0.97848974771734	0.999080526632761
ENSMUSG00000001105	50.6971707928871	0.250032040523727	0.525028372154033	0.453178703603427	0.650420066210159	0.999080526632761
ENSMUSG00000001119	324.683462402012	1.30809321914486	0.514066323778061	3.13278296020625	0.00173157432544484	0.080338973001253
ENSMUSG00000001120	10.7356979583928	-0.164193733651381	0.658559639350354	0.0310700636165692	0.975213663911509	0.999080526632761
ENSMUSG00000001123	15.5798260478285	-0.0358988407787656	0.647675680293383	0.241712143977465	0.809003219014729	0.999080526632761
ENSMUSG00000001127	109.756474474057	-0.103661767350003	0.417751652286798	-0.247911116423609	0.804203178690004	0.999080526632761
ENSMUSG00000001131	19.1379488658554	1.8217439425328	0.652216270629272	2.92106924488565	0.00348832286501241	0.128128036789053
ENSMUSG00000001134	9.56762134907518	-0.15855389977962	0.654638879893115	-0.261084337008539	0.794027470152851	0.999080526632761
ENSMUSG00000001138	43.1289176002707	0.234473519185389	0.530945383635363	0.462850252782981	0.643471707758098	0.999080526632761
ENSMUSG00000001143	42.446215571352	-0.862149905908038	0.523364257699676	-1.59213064359208	0.111355352994897	0.804764201131317
ENSMUSG00000001150	84.5398396583719	0.514229033831072	0.474096990469993	1.07123166993425	0.284065274897737	0.980372651001274
ENSMUSG00000001151	230.316496854222	0.37137853939254	0.370371017333545	0.988670949644953	0.322824160551134	0.995134343973458
ENSMUSG00000001156	95.1040304642322	0.359465976222338	0.48456885877062	0.749391931678788	0.453621012518021	0.999080526632761
ENSMUSG00000001157	28.6382177104271	0.196270687333932	0.566966773477681	0.297905134136273	0.76577556930081	0.999080526632761
ENSMUSG00000001158	23.3354320493743	-0.292874687992765	0.592642907871618	-0.450510411241852	0.652342448825278	0.999080526632761
ENSMUSG00000001173	78.6325415030839	0.219774427357892	0.465737017091484	0.477319100749461	0.633134911591039	0.999080526632761
ENSMUSG00000001175	673.63445121378	-0.286139014975084	0.341037756600385	-0.853754400039564	0.393241085252483	0.999080526632761
ENSMUSG00000001211	131.729047714207	-0.434161804284036	0.429899354438154	-1.02296049424879	0.306326525015455	0.98892006744744
ENSMUSG00000001228	16.469773532304	-0.326564471786396	0.630519307926878	-0.450531740931795	0.652327072576626	0.999080526632761
ENSMUSG00000001229	45.0775033655166	0.0821279170905834	0.534008515097185	0.200619773551082	0.840995895354848	0.999080526632761
ENSMUSG00000001240	49.7610224170791	-0.317798863734773	0.532019780575932	-0.575299457749412	0.565088788187447	0.999080526632761
ENSMUSG00000001247	144.024989103184	-0.849572092994669	0.410298126989328	-2.13324150024347	0.0329049203556681	0.488846615931307
ENSMUSG00000001248	79.9522094770421	0.159582880543945	0.472006838142268	0.400231912075974	0.688985712117824	0.999080526632761
ENSMUSG00000001249	25.1508048864059	0.561494879821056	0.59557282904231	0.912095869996614	0.361718252258288	0.999080526632761
ENSMUSG00000001270	31.0859130288544	0.852824960623769	0.622030142788724	1.72807734851747	0.0839743579418588	0.730563197147558
ENSMUSG00000001280	423.063571424774	0.218817191533769	0.351800553417671	0.633466745376296	0.526428890395598	0.999080526632761
ENSMUSG00000001285	18.7554848109348	-0.365323148861004	0.60816427726524	-0.583998611833957	0.559221245985813	0.999080526632761
ENSMUSG00000001288	125.232447701473	-0.551762134294976	0.454670745347529	-1.23082800512402	0.218387198953563	0.951164009144587
ENSMUSG00000001289	134.170144047844	-0.364724853688736	0.424971711470102	-0.921918121528739	0.356571285979625	0.999080526632761
ENSMUSG00000001300	377.429597746056	0.701377684046009	0.426041746917697	1.62458076360514	0.104251918701871	0.784596766859855
ENSMUSG00000001305	20.1026835036842	0.206723127699925	0.619246092476601	0.362989589228684	0.716612661300215	0.999080526632761
ENSMUSG00000001313	15.0457922794133	-0.159859829554193	0.64058048773316	-0.0411918347909131	0.967142963042564	0.999080526632761
ENSMUSG00000001323	84.6854491885262	0.626683001598603	0.460722727360437	1.40046036981892	0.161375502876993	0.903523634827681
ENSMUSG00000001333	11.2505133604085	-0.279712912345673	0.648910047359216	-0.397686480478849	0.690861304266389	0.999080526632761
ENSMUSG00000001348	16.8679365464804	-0.915605445326444	0.626015804967504	-1.41122732288316	0.15817759615928	0.897524393091064
ENSMUSG00000001349	64.0470733811456	1.23666528647622	0.61562794117328	3.14860418941775	0.00164052230786285	0.0771979589924217
ENSMUSG00000001366	33.8081070735392	0.169762738910721	0.555124993991649	0.2541334717187	0.799392445323267	0.999080526632761
ENSMUSG00000001376	52.3205012297782	0.20152484098483	0.491676771732918	0.38393558772409	0.701026188817337	0.999080526632761
ENSMUSG00000001380	56.2931549582727	-0.509456709089257	0.489293507502762	-1.05119590825303	0.293168622055219	0.984464356668053
ENSMUSG00000001383	50.2347539928584	-0.663257156840261	0.492951620559529	-1.31684421680203	0.187890848033067	0.929041762149553
ENSMUSG00000001415	91.9268928291486	0.00487010959294541	0.438396552379031	0.0216008585808181	0.982766348643966	0.999080526632761
ENSMUSG00000001416	202.04919724017	0.150887720947621	0.40324348593751	0.397448458135862	0.691036787454908	0.999080526632761
ENSMUSG00000001418	83.0570713341775	-0.699903796619714	0.466437601000231	-1.54129316600538	0.123245451399945	0.828203230563196
ENSMUSG00000001419	238.388485181675	0.499074589800214	0.363798839971923	1.38297465767	0.166672636573421	0.912630403487722
ENSMUSG00000001420	15.2803812504805	-0.360375724942109	0.631366455984204	-0.597284501909422	0.550317449924986	0.999080526632761
ENSMUSG00000001424	223.060513203951	-0.234207268117194	0.389918983996303	-0.594420084282714	0.552231178565986	0.999080526632761
ENSMUSG00000001435	1203.70580208072	-0.875741154102625	0.340989321533465	-2.59768914730215	0.00938534143913423	0.249702957444008
ENSMUSG00000001436	28.8694393789888	0.126913677748749	0.589788480981079	0.226173292105695	0.821066642230541	0.999080526632761
ENSMUSG00000001440	479.176626649677	0.112389996596483	0.351163295560087	0.340635388564085	0.733378084828372	0.999080526632761
ENSMUSG00000001441	172.122268418711	-0.199443384139981	0.403991995496744	-0.516491039828428	0.605511495398579	0.999080526632761
ENSMUSG00000001445	28.7439981406077	-0.859510781717243	0.563935555524366	-1.54297115912177	0.122837773749221	0.827942009229408
ENSMUSG00000001467	100.272364076001	0.154934344896202	0.445531161406545	0.330054556495066	0.741358739528303	0.999080526632761
ENSMUSG00000001472	485.237302215674	0.0710398106053904	0.344270914952317	0.215478669718155	0.829394140570468	0.999080526632761
ENSMUSG00000001473	243.612118561914	0.206636737834189	0.502810409260359	0.469998733593504	0.638355922350326	0.999080526632761
ENSMUSG00000001482	16.2233568670197	-0.533773229950834	0.64541865350976	-0.890579968161908	0.373154549759737	0.999080526632761
ENSMUSG00000001497	22.2057522346755	0.595520235025015	0.631129428678126	0.631923816145407	0.527436660060433	0.999080526632761
ENSMUSG00000001504	111.143758517318	-0.988212077238851	0.46826408151942	-2.25152649120251	0.0243522109663284	0.420927170729098
ENSMUSG00000001506	2148.85884188018	1.22082417163109	0.650285974053556	2.73196325330928	0.00629581625009825	0.194963883548125
ENSMUSG00000001507	805.208680592533	-0.912941201821323	0.38515260932674	-2.39550202303559	0.0165976226463973	0.342760556415262
ENSMUSG00000001517	12.9027244432483	0.04780349946553	0.644912148021355	0.199725800442824	0.841695034466404	0.999080526632761
ENSMUSG00000001518	17.3821182270397	-0.231617256599839	0.641039143292356	-0.427011153448007	0.669371203955157	0.999080526632761
ENSMUSG00000001521	51.6828691143047	0.0348329646412678	0.496474692794676	0.0492944486316818	0.960684643491621	0.999080526632761
ENSMUSG00000001525	437.367628653053	0.0669702994473965	0.358911723370263	0.244281362172607	0.807012917134261	0.999080526632761
ENSMUSG00000001542	337.538279493083	0.0807938693269888	0.449594267398594	0.150112115467347	0.880676161534393	0.999080526632761
ENSMUSG00000001552	548.988165201499	-0.646194336333162	0.3549447368339	-1.8627792390286	0.062493332116043	0.638600719142532
ENSMUSG00000001555	34.0416845657245	0.308859031230018	0.580408827586275	0.668445722312781	0.503849117914358	0.999080526632761
ENSMUSG00000001569	49.2364296383677	0.00600079243824303	0.528604847710016	-0.0221969758596268	0.982290829911981	0.999080526632761
ENSMUSG00000001576	146.698711261948	-0.758932775076534	0.444729540549869	-1.68923773774173	0.0911738797317599	0.751616092077968
ENSMUSG00000001583	83.2985186062572	-0.364837869692564	0.463837358405345	-0.845278066281757	0.397955604343689	0.999080526632761
ENSMUSG00000001627	2106.949431788	0.0693982764322542	0.326187270970859	0.196743729517894	0.844028087630787	0.999080526632761
ENSMUSG00000001630	30.4325122336768	0.241869563163142	0.566462072988551	0.421413852212621	0.673452905767885	0.999080526632761
ENSMUSG00000001632	113.013994796345	0.196897883846757	0.444532863383921	0.45139873511933	0.651702194800698	0.999080526632761
ENSMUSG00000001642	39.5390277093604	-0.786685706581052	0.565719054358176	-1.41497869227756	0.157074743530358	0.89487261253853
ENSMUSG00000001663	29.0815428998027	-1.10392622440575	0.594753504392008	-1.89546119990777	0.0580313273956859	0.620162673638968
ENSMUSG00000001665	35.5947768956061	-0.380594386197646	0.624755259767221	-0.787320347249004	0.431094361511294	0.999080526632761
ENSMUSG00000001666	11.0192331698697	-0.758091101480569	0.653583975259304	-0.892869157745133	0.371927245487419	0.999080526632761
ENSMUSG00000001672	16.936615002853	-0.555224336855112	0.632448922695908	-0.801745765483751	0.422700036637528	0.999080526632761
ENSMUSG00000001674	35.579411533407	0.0839634862257857	0.54021641088463	0.187817758443719	0.851019514277843	0.999080526632761
ENSMUSG00000001687	228.030063658591	-0.00635960973165173	0.383811342866105	-0.0194543451992127	0.984478657395619	0.999283407535593
ENSMUSG00000001700	22.9567519614212	0.21884729089501	0.606347657298939	0.413406995027396	0.679308450520759	0.999080526632761
ENSMUSG00000001707	18.9648687596567	-0.498942542193701	0.610137199312714	-0.828608142101504	0.407326179226063	0.999080526632761
ENSMUSG00000001729	217.732842638199	0.1018348240806	0.397911417094723	0.253268874755631	0.8000604465001	0.999080526632761
ENSMUSG00000001741	19.9646660307586	-0.308058094466503	0.639942352310947	-0.461303885673773	0.644580597563455	0.999080526632761
ENSMUSG00000001750	143.471547085092	-0.042208393938144	0.438520712329336	-0.143401188784562	0.885973344164333	0.999080526632761
ENSMUSG00000001751	11.9932180702429	0.14710343105236	0.641847392880675	0.20857315071952	0.8347814722018	0.999080526632761
ENSMUSG00000001755	12.2072334622565	0.229524994081724	0.647743942933298	0.334194134173456	0.73823307004684	0.999080526632761
ENSMUSG00000001761	166.130778835928	-0.105408308020365	0.443014766857192	-0.238888477418507	0.811192060612953	0.999080526632761
ENSMUSG00000001763	7.96607821131982	0.86478989231104	0.645627182329844	0.965657858371989	0.334215413256641	0.997284855840403
ENSMUSG00000001767	70.4081229850684	-0.222192523341334	0.464175993616836	-0.490076829312767	0.624079533535621	0.999080526632761
ENSMUSG00000001768	301.279160905383	-0.0702237464737689	0.38009851723023	-0.216931412804514	0.828261796586306	0.999080526632761
ENSMUSG00000001774	73.9821693636248	-0.432405970782439	0.469680428379849	-0.85607154280522	0.391958208071644	0.999080526632761
ENSMUSG00000001783	154.145781195495	0.155869810473939	0.402731856508028	0.368596525182688	0.712428485986195	0.999080526632761
ENSMUSG00000001785	42.5723115801267	0.126149279196776	0.525051810019143	0.323479581692838	0.746332068481589	0.999080526632761
ENSMUSG00000001786	26.8318728829054	0.266366351635518	0.583806603136488	0.480819541436621	0.630644760424807	0.999080526632761
ENSMUSG00000001794	434.717299028724	-1.14164654784326	0.341417232445195	-3.35710803717907	0.000787623300577649	0.0488955065893815
ENSMUSG00000001802	8.69687948604064	0.653026283272186	0.65753351150489	1.18638936893099	0.235468568106398	0.965400653946529
ENSMUSG00000001815	17.7673226464273	0.105242754595209	0.624881553021349	0.1730422631606	0.862618207483526	0.999080526632761
ENSMUSG00000001819	132.392446361892	-0.350385680577772	0.451776655673949	-0.756976271116822	0.44906407871371	0.999080526632761
ENSMUSG00000001829	47.6404752567704	-0.819775551023556	0.514622521238896	-1.61142508044405	0.107087104384704	0.791693783896509
ENSMUSG00000001833	394.153812530038	0.070639431141196	0.352664356329299	0.217552029409731	0.827778164165159	0.999080526632761
ENSMUSG00000001844	25.9187612824809	-0.332669075917566	0.58347828557365	-0.58329462040495	0.559694983371187	0.999080526632761
ENSMUSG00000001847	618.151492251115	-0.104545384669751	0.383810961463177	-0.270889202109516	0.786476250106935	0.999080526632761
ENSMUSG00000001855	155.297517539815	0.0614533177384959	0.394022068258756	0.167702477763395	0.86681734682609	0.999080526632761
ENSMUSG00000001870	361.451039933723	1.36093852173762	0.347675667336771	3.92678579668118	8.60885848882951e-05	0.00854045590612564
ENSMUSG00000001891	110.65415118352	-0.50897484384977	0.423148455111898	-1.2407890763089	0.214683677664318	0.947179886658259
