baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000253	9.40159165305123	0.0787237569306991	0.655970238915847	0.105816300321637	0.91572810361467	0.995491319649149
ENSMUSG00000000266	102.775611685768	-0.500274117521238	0.43649974951492	-1.08515737135967	0.27785196092631	0.830263364479607
ENSMUSG00000000275	81.1250882343474	1.3630411158231	0.4578145317569	2.98300863367278	0.0028542994256822	0.0656537082424232
ENSMUSG00000000276	17.6760619986685	1.3747975417998	0.63017310888731	2.22222436948506	0.0262681463405767	0.281870251158103
ENSMUSG00000000278	55.5731004518187	0.995503595549718	0.531020669231956	1.82304909227186	0.0682959558738691	0.465691552896582
ENSMUSG00000000282	97.1797484488653	0.54940668243515	0.444600128869318	1.24804599646784	0.2120142132272	0.762150391755715
ENSMUSG00000000295	9.51281338516374	-0.179474281045943	0.654573541085974	-0.234541023854909	0.814564988759778	0.983871692601595
ENSMUSG00000000296	18.4332946583812	-0.879255485754774	0.622590573557006	-1.40148750168759	0.161068342408762	0.688191910442458
ENSMUSG00000000303	1781.24050982635	-1.54446762910277	0.362750108689987	-4.25551780216638	2.08565768041424e-05	0.00182053850219235
ENSMUSG00000000320	12.9828311522465	0.20798521452435	0.644488736847172	0.357733795759204	0.720542539202631	0.966580809654384
ENSMUSG00000000325	92.8552066101777	-0.744177049202082	0.497002412774275	-1.53632282963991	0.124459223010598	0.613377213078289
ENSMUSG00000000326	98.3667452747837	0.0479783005821219	0.468985754764354	0.0983046448532575	0.921690389989557	0.995941570001694
ENSMUSG00000000339	21.5951610575517	-0.522567198916534	0.608927026373222	-0.911283880767478	0.36214581733531	0.876535475163368
ENSMUSG00000000340	53.3402532274181	-1.13563410979447	0.559136378832096	-2.1958930137112	0.0280996019049536	0.294332522415195
ENSMUSG00000000346	273.099947841985	-0.750203836138388	0.374587891581969	-1.98801438626773	0.0468100989192367	0.38570867788152
ENSMUSG00000000355	32.4521392652443	-0.566550717918669	0.569412384955703	-1.01285065518239	0.311131500961317	0.849544345015089
ENSMUSG00000000374	228.843818032597	-0.185237948153413	0.399551472822745	-0.471547809485314	0.637249586645936	0.955327943485514
ENSMUSG00000000378	30.6142416622567	0.973667427428669	0.580559425849805	1.60014122566922	0.109567257200387	0.581084014700618
ENSMUSG00000000384	63.8019844020358	0.151311798880564	0.503570655921948	0.27360866135315	0.78438537712245	0.977489874313154
ENSMUSG00000000385	14.8347444477296	-0.672534214926955	0.644988113713128	-1.36893907310962	0.171018320669341	0.702031500407367
ENSMUSG00000000392	13.0098856107785	2.11584683934704	0.656188844431536	2.82285933222161	0.00475974502939836	0.0932567598062121
ENSMUSG00000000399	25.9342770366335	0.0124962883450125	0.576773897062791	0.0243608444075775	0.980564780685632	0.998115531655094
ENSMUSG00000000402	7.87040448245795	0.305779865677167	0.65626079659426	0.443682151920155	0.657272401230277	0.958918511293273
ENSMUSG00000000416	114.116869052535	0.845200136609342	0.452621963718915	1.85045481934262	0.0642480241668735	0.453835238906138
ENSMUSG00000000420	131.430743170576	0.36560309907016	0.406967414109346	0.951639303207017	0.341279941600829	0.864752365144845
ENSMUSG00000000439	129.098562448332	-0.061932523445101	0.468577069422224	-0.126670525899496	0.899201174809996	0.993749197393384
ENSMUSG00000000441	229.3992788165	-0.00866897866259534	0.423306724639757	0.00286278070119148	0.99771583459754	0.999389120133541
ENSMUSG00000000489	17.4585926503062	-1.56358301607138	0.634745759198882	-1.97860891128267	0.0478600555685812	0.391417643650072
ENSMUSG00000000530	39.0468349094186	-0.248913927170519	0.543924980889704	-0.418249289267447	0.675764861921213	0.961995350810288
ENSMUSG00000000531	22.253217470695	0.514869844447605	0.604523400656154	0.769355524670833	0.441682283535658	0.91254496706568
ENSMUSG00000000532	74.0607245488111	0.54490642598043	0.489286231270697	1.0920505573341	0.274810879751285	0.827023057783744
ENSMUSG00000000538	89.7220441532012	0.0227824126689277	0.470798380307077	0.066388980193081	0.947068143379947	0.996024076619096
ENSMUSG00000000552	16.5973887038837	-0.0203897034720071	0.63281607630554	-0.0452988280376201	0.963869121571685	0.997910792132329
ENSMUSG00000000555	163.99389891574	0.980506732517323	0.655471435401108	1.3175850077864	0.187642607042657	0.725278090553346
ENSMUSG00000000561	85.3784951774783	0.539820294825076	0.45734169550493	1.17696735992464	0.239208534295899	0.798560152541663
ENSMUSG00000000563	152.474122541724	-0.366535038058488	0.407284457664397	-0.890240316217443	0.373336860926783	0.880788575264571
ENSMUSG00000000567	500.405597414075	-0.556233311679179	0.384453140540781	-1.46833380455454	0.142013572784967	0.652869284474305
ENSMUSG00000000568	327.315200932932	-0.276596485354141	0.357804863708973	-0.771517167523848	0.440400450645344	0.912067159232598
ENSMUSG00000000581	29.874810288224	0.471093342872398	0.566992453574301	0.856996827688004	0.391446637828307	0.892345781687224
ENSMUSG00000000594	104.236014806796	0.0714415108964991	0.435968158220235	0.213896615556451	0.830627679554517	0.987647113618355
ENSMUSG00000000600	133.8417584413	0.619381730244708	0.416086788834549	1.49069244034297	0.136042261749466	0.639009133577952
ENSMUSG00000000605	88.112965636	0.146231958922739	0.477408515065944	0.279948844843698	0.779516752049132	0.977489874313154
ENSMUSG00000000628	629.173083568137	-0.812697344816057	0.390758093425798	-2.0669546618191	0.0387384262925521	0.349269488387066
ENSMUSG00000000631	205.670356488426	-0.110090699166091	0.422005412978149	-0.285166154143816	0.775516849321552	0.977489874313154
ENSMUSG00000000686	23.4913001911442	-0.393068088110243	0.587508339510701	-0.628771296294384	0.529498794253849	0.934999077454782
ENSMUSG00000000690	9.00621796881679	-0.329202557729557	0.651966375224301	-0.655828044146321	0.511934770098816	0.931510492302268
ENSMUSG00000000693	14.0638365462012	0.758415865710507	0.645300244313888	1.21763759272651	0.223361722130112	0.777682579965669
ENSMUSG00000000708	77.2809676697233	-0.251325156561483	0.472245672307406	-0.534043076619631	0.593311731352918	0.952916495325634
ENSMUSG00000000711	64.7522485755342	0.257897484220893	0.493547657294797	0.571900451616234	0.567389418065503	0.943788927199266
ENSMUSG00000000724	11.3242576382153	-0.087242926178781	0.646852826757057	-0.128074019603266	0.898090396056124	0.993749197393384
ENSMUSG00000000732	23.5030834646995	0.26796181908816	0.60355624007997	0.331484222532548	0.74027875657853	0.97196430347883
ENSMUSG00000000738	55.1245452790513	0.0885416739807981	0.518577076063809	0.191557065116609	0.848089176668905	0.988824190013193
ENSMUSG00000000739	379.026380408275	-2.11835389834131	0.42005798012342	-5.2347251086747	1.65230586043572e-07	3.49281644678872e-05
ENSMUSG00000000740	547.380212056648	-0.789997028193461	0.426452116974429	-1.98366982525334	0.0472926595285762	0.388176096926234
ENSMUSG00000000743	45.1946290359527	-0.568591522985753	0.537924819624808	-1.1324709102426	0.257436507550392	0.816443921233896
ENSMUSG00000000751	128.54278531039	-1.29922820155675	0.462274971219466	-2.95544752127056	0.00312215807556838	0.0698102241625856
ENSMUSG00000000753	72.0624173854192	1.43677204644846	0.536602134252939	2.58993297535079	0.00959946201178473	0.150248131281003
ENSMUSG00000000759	84.4729295618378	-0.0675477830986725	0.45230155045293	-0.163398455033299	0.87020471924164	0.992304704447273
ENSMUSG00000000776	31.7740197345748	0.983584201317951	0.56082063734273	1.70809293886001	0.0876190989097068	0.52123602876954
ENSMUSG00000000782	34.8266446334795	0.725523093537886	0.550760499186526	1.23501704957721	0.216824158860902	0.768368828693606
ENSMUSG00000000787	2311.11843396063	-0.293318603216149	0.364156946286717	-0.79747521046273	0.425175094333806	0.90401628263252
ENSMUSG00000000792	19.0857881106138	-1.1857939283891	0.638593401395413	-2.46351882735491	0.0137580669606035	0.191950407584567
ENSMUSG00000000794	13.7881861849419	2.21583728735697	0.650543874164214	3.3097339977725	0.000933846724527644	0.0297803064353464
ENSMUSG00000000804	173.155113722967	0.0982483735260824	0.396324983578615	0.247216681133504	0.804740536222778	0.983118759088145
ENSMUSG00000000811	28.3709937428337	-0.334160857166557	0.570803601610742	-0.531702296327312	0.594932201248079	0.953045139926493
ENSMUSG00000000823	121.373030335484	0.324157794879994	0.44670299820589	0.710588690396169	0.477339153458487	0.923348283159789
ENSMUSG00000000826	282.25368859852	-0.410960982401246	0.378875695721795	-1.08519516881806	0.277835223509497	0.830263364479607
ENSMUSG00000000827	69.6403914984495	-0.329308782511527	0.46783734993005	-0.688142592222147	0.491362991103618	0.927175270566319
ENSMUSG00000000838	310.895663477635	-0.0898547364048322	0.380300757481215	-0.241374258585893	0.809265061689028	0.983673611158921
ENSMUSG00000000861	167.386058775005	-0.338481261587513	0.490412843110139	-0.832578017165265	0.405082761136029	0.898518085944923
ENSMUSG00000000876	9.79265954966461	1.00031848197001	0.65588794855136	1.63057757942054	0.102979483216043	0.562761626836813
ENSMUSG00000000881	58.8793556314794	-0.442997795398525	0.513392138470306	-0.896107859913019	0.370195159599343	0.879980607029099
ENSMUSG00000000902	47.6920068881889	-0.278230930632612	0.514210018764236	-0.48311653458829	0.62901299448662	0.953729326137667
ENSMUSG00000000915	127.621933468889	-0.457517479604471	0.420083798341623	-1.10123332965043	0.270795119278311	0.824925534499498
ENSMUSG00000000916	32.8545491157564	0.00932607329802969	0.56984770712758	0.0315322738602323	0.974845054116911	0.998115531655094
ENSMUSG00000000934	20.2056059339302	0.154507934517487	0.635641121732721	-0.0632475365024776	0.94956939186919	0.996171452093518
ENSMUSG00000000938	46.2234058807501	0.409498567164419	0.568877697317804	0.721792033627611	0.470422348033027	0.920792877249323
ENSMUSG00000000948	8.89178566192416	0.329486843356347	0.657353904871981	0.660354114791393	0.509026610662873	0.931510492302268
ENSMUSG00000000957	385.516397245135	0.723388922197425	0.382720464462076	1.88538956736684	0.0593772614989027	0.435022052741469
ENSMUSG00000000958	8.56332913723189	0.624258976081874	0.652186205667474	0.833245139366007	0.404706489608024	0.898416737690328
ENSMUSG00000000959	80.6359262713049	0.502769287782674	0.458125719345724	1.06255845534979	0.287982235656457	0.837575617044182
ENSMUSG00000000976	34.3360110707422	0.574448676456536	0.558963661860894	1.03705263463841	0.299711327785189	0.845112605135325
ENSMUSG00000001016	98.220454671867	0.475658733071042	0.440398330135345	1.06370555505252	0.287462107174162	0.837575617044182
ENSMUSG00000001017	224.033619517993	-0.215534145831086	0.383782885457507	-0.552031565151205	0.58092672715475	0.948534263643131
ENSMUSG00000001018	61.142703639182	0.380470417811413	0.496495095833053	0.727531262380045	0.466900571422438	0.919174707756562
ENSMUSG00000001025	121.214186139817	0.3287141689743	0.419129583041828	0.849947207567158	0.395354437900787	0.893377843377434
ENSMUSG00000001027	25.5494056916074	-0.213207729499366	0.642773047408727	-0.455929125960522	0.648440944331229	0.958397953683635
ENSMUSG00000001029	17.7959226513193	0.18049312692944	0.628950966031213	0.304049116642302	0.761090471688742	0.975128061897305
ENSMUSG00000001034	25.4530307037421	1.19411467213269	0.589025610493654	1.94946865523144	0.0512394825313963	0.403515737988063
ENSMUSG00000001036	62.624048881478	-0.0736536794577859	0.488299596994427	-0.170383753191322	0.864708348397969	0.990805585672765
ENSMUSG00000001039	7.29166558423746	-0.919965645044142	0.651984084678275	-1.56298022220969	0.118057246831628	0.601416210290414
ENSMUSG00000001052	269.955761490095	0.555812766828726	0.368723831137741	1.51894943736998	0.128775223658696	0.623573133474484
ENSMUSG00000001053	19.8988563643069	-0.131138711785605	0.614112207042878	-0.210692653738001	0.833127107403452	0.988360741195541
ENSMUSG00000001054	36.753919158274	-0.0825167283826064	0.557908763637839	-0.109953618600722	0.912446158795127	0.995488829217073
ENSMUSG00000001056	31.2122167514941	-0.0179772935145732	0.568254356992199	0.0201861050000259	0.983894912232228	0.998115531655094
ENSMUSG00000001062	24.8143577191943	1.01041586925848	0.60140860628045	1.64851249113886	0.0992475495851858	0.553340103969983
ENSMUSG00000001065	21.315582215277	0.231192935381604	0.614232774561065	0.370508450269227	0.71100368146182	0.965847293441372
ENSMUSG00000001082	39.7361605749233	-0.528998466341399	0.554658307413518	-1.02333769309518	0.306148207794187	0.848574421411139
ENSMUSG00000001089	538.365961600109	0.0343268779212503	0.35773083977007	0.0825714229055376	0.934192324874757	0.996024076619096
ENSMUSG00000001098	135.543651019961	0.351721817631376	0.433428861163593	0.840921955714069	0.400391657551843	0.895406996367785
ENSMUSG00000001100	51.1381977720859	0.0977400411901435	0.52551839280222	0.185078837734265	0.853167199889963	0.989340036694677
ENSMUSG00000001105	50.6971707928871	-0.219904363702554	0.524704336588067	-0.401331320293893	0.688176207090538	0.962697289084843
ENSMUSG00000001119	324.683462402012	2.98340617835664	0.515086369101619	5.66745158884661	1.44936986610857e-08	4.68734283518226e-06
ENSMUSG00000001120	10.7356979583928	1.46488612445334	0.65516342741545	2.13551251721815	0.0327191688442603	0.319130893014841
ENSMUSG00000001123	15.5798260478285	0.422793394784419	0.644662016345315	0.749522531339599	0.453542323610762	0.914251995076121
ENSMUSG00000001127	109.756474474057	0.0622743642007855	0.423944784513748	0.139001997523632	0.889448570577645	0.993749197393384
ENSMUSG00000001131	19.1379488658554	2.22445932421307	0.634057000750223	3.57349890891992	0.000352242711727955	0.0153733621974345
ENSMUSG00000001134	9.56762134907518	-0.193387050963115	0.654137720305696	-0.327981441804828	0.742925694493468	0.97291971359084
ENSMUSG00000001138	43.1289176002707	0.693082845811559	0.53731549554792	1.27069323589642	0.203837802890828	0.751193332060731
ENSMUSG00000001143	42.446215571352	0.642316849975137	0.537083924401243	1.10427719584421	0.26947291185842	0.824227808912391
ENSMUSG00000001150	84.5398396583719	0.524250025737397	0.481471359038181	1.09434520972024	0.273803604161679	0.826394686183784
ENSMUSG00000001151	230.316496854222	0.57838642834636	0.375925911341071	1.51674876086638	0.129330128177265	0.624720949056336
ENSMUSG00000001156	95.1040304642322	0.395660614563084	0.485675991376677	0.815913327617409	0.414549708959325	0.90131301084131
ENSMUSG00000001157	28.6382177104271	-0.0889664792449343	0.577339258915521	-0.149237838741527	0.881365963301528	0.993749197393384
ENSMUSG00000001158	23.3354320493743	0.258356142661858	0.596664258240219	0.412572031652622	0.679920196001911	0.961995350810288
ENSMUSG00000001173	78.6325415030839	0.436819556894601	0.472981892061834	0.921287725901249	0.356900227594553	0.873808325668428
ENSMUSG00000001175	673.63445121378	-0.492749103016223	0.341328761586181	-1.4425817998714	0.149138313373532	0.667373122973177
ENSMUSG00000001211	131.729047714207	-0.208418697400771	0.432389207364179	-0.51796332336621	0.604483859186562	0.953729326137667
ENSMUSG00000001228	16.469773532304	0.394197328393808	0.633931562786272	0.594944332227327	0.551880682344979	0.940552537036741
ENSMUSG00000001229	45.0775033655166	0.298131175010434	0.54172321915867	0.586436065254032	0.557582514215463	0.941511911183177
ENSMUSG00000001240	49.7610224170791	0.116092415252003	0.535107320168141	0.190833099056944	0.848656355900555	0.988824190013193
ENSMUSG00000001247	144.024989103184	-1.30635855055008	0.413864490626768	-3.20992345623956	0.00132770322850219	0.0383849997080983
ENSMUSG00000001248	79.9522094770421	0.712026100468942	0.476598450754068	1.49203789159237	0.135689212188032	0.638672658957635
ENSMUSG00000001249	25.1508048864059	0.360423192069412	0.595514410059672	0.578052128378244	0.563228925744351	0.94268898193039
ENSMUSG00000001270	31.0859130288544	0.680630625031255	0.617322402983857	1.14921601414208	0.25046691909128	0.806452410551056
ENSMUSG00000001280	423.063571424774	-0.0115758758044933	0.352718939899052	-0.0029824948391658	0.997620316943145	0.999389120133541
ENSMUSG00000001285	18.7554848109348	-0.00436814272913	0.611759381935207	-0.0461466923567586	0.963193330505865	0.997910792132329
ENSMUSG00000001288	125.232447701473	-0.464608601865468	0.457679667741493	-1.06782491863727	0.285599495450956	0.837481674551086
ENSMUSG00000001289	134.170144047844	-0.764418928850069	0.425832508241561	-1.82634318716761	0.067798583783663	0.464393015785785
ENSMUSG00000001300	377.429597746056	0.216088293168334	0.425877085965717	0.510395090664284	0.609774695584841	0.953729326137667
ENSMUSG00000001305	20.1026835036842	-0.0750630325296821	0.61992331021491	-0.0653683761378021	0.947880702395483	0.996171452093518
ENSMUSG00000001313	15.0457922794133	0.963031507445115	0.63777347227686	1.58015808153364	0.114070668807503	0.590465193030574
ENSMUSG00000001323	84.6854491885262	0.229091743458925	0.462011798126809	0.545930379986204	0.585113794416416	0.950548143470333
ENSMUSG00000001333	11.2505133604085	0.634967813664684	0.647524068325954	0.806393599097109	0.420015936510287	0.903955098065554
ENSMUSG00000001334	7.11160000638322	0.25827169322872	0.654427183937963	0.0105163850986234	0.991609293355435	0.998474018128395
ENSMUSG00000001348	16.8679365464804	-0.365518918488155	0.631412101678461	-0.606080485119729	0.544461308990244	0.939423421758762
ENSMUSG00000001349	64.0470733811456	1.71486165336206	0.615202996466698	3.4267535363185	0.000610843220529016	0.0225416046990342
ENSMUSG00000001366	33.8081070735392	-0.459881546271902	0.558178426862786	-0.802387592966874	0.422328787743162	0.903955098065554
ENSMUSG00000001376	52.3205012297782	-0.245856443324929	0.499964217175506	-0.466304001892476	0.640997914651461	0.955838899065896
ENSMUSG00000001380	56.2931549582727	-0.461743934362694	0.487747163848683	-0.95412470379261	0.340020522711821	0.864300813471509
ENSMUSG00000001383	50.2347539928584	-0.180194838230916	0.501609962860623	-0.373645459182463	0.708668108047641	0.965847293441372
ENSMUSG00000001415	91.9268928291486	0.382008982146312	0.44356355018911	0.842521902796426	0.399495884986597	0.894882811165214
ENSMUSG00000001416	202.04919724017	-0.0741880002686086	0.404147106605069	-0.153726571069762	0.877825333124056	0.992991499624018
ENSMUSG00000001418	83.0570713341775	-1.09933796236179	0.467201522978202	-2.37434205278556	0.0175802559542927	0.224568804249159
ENSMUSG00000001419	238.388485181675	0.375872518705569	0.364607874572579	1.04754508928308	0.294848247803062	0.840650877373179
ENSMUSG00000001420	15.2803812504805	-0.496936273540002	0.628722083053969	-0.797697566154595	0.42504601658348	0.90401628263252
ENSMUSG00000001424	223.060513203951	-0.395322486472631	0.391749632576958	-0.990465835366883	0.321946480187274	0.854736833829229
ENSMUSG00000001435	1203.70580208072	-1.11564066358099	0.341386033244441	-3.27690211367428	0.0010495274804335	0.0324804902296887
ENSMUSG00000001436	28.8694393789888	-0.549333457728772	0.591093951991633	-0.832809762717667	0.404952027871029	0.898518085944923
ENSMUSG00000001440	479.176626649677	0.0467658191157069	0.351525179988981	0.152256171339938	0.878984892017377	0.993362986666676
ENSMUSG00000001441	172.122268418711	-0.0377617784699888	0.405208411328146	-0.125601598245249	0.900047297760033	0.993749197393384
ENSMUSG00000001445	28.7439981406077	-0.296990156066383	0.569437648162168	-0.618451665988826	0.536277649414245	0.935167300980443
ENSMUSG00000001467	100.272364076001	-0.291752157739817	0.445515177518403	-0.639741122764245	0.522340915767657	0.934731537106842
ENSMUSG00000001472	485.237302215674	0.171459516932723	0.34495568072041	0.497292438945645	0.618982842912998	0.953729326137667
ENSMUSG00000001473	243.612118561914	0.0771422441341185	0.502251642358158	0.179068364738244	0.857884021763042	0.9896660336055
ENSMUSG00000001482	16.2233568670197	-0.709698466676206	0.647088180303015	-1.20944129988312	0.226493349939751	0.782384562691423
ENSMUSG00000001497	22.2057522346755	-0.976235150805466	0.634372909332133	-1.84654358281169	0.0648133172857236	0.455869287954389
ENSMUSG00000001504	111.143758517318	-1.76160455605791	0.474298481765064	-3.90375768597184	9.47106082263796e-05	0.00591104203910852
ENSMUSG00000001506	2148.85884188018	2.9398967719175	0.65025886350223	4.23876090164715	2.24756875324412e-05	0.00191282148205782
ENSMUSG00000001507	805.208680592533	-0.783579779607339	0.385557061962517	-2.07792979547169	0.0377158257586129	0.346255773630325
ENSMUSG00000001517	12.9027244432483	1.12108318722436	0.648315351954211	1.8033145914124	0.0713388223430342	0.476914614419518
ENSMUSG00000001518	17.3821182270397	-0.439812908072356	0.641973558188422	-0.690880780475386	0.489640465167712	0.926752553434034
ENSMUSG00000001521	51.6828691143047	-0.034497332738948	0.505779918515701	-0.068159485032975	0.945658678193077	0.996024076619096
ENSMUSG00000001524	7.46533731977998	-0.110126897103975	0.654650096842909	-0.208298161075212	0.834996167407179	0.988360741195541
ENSMUSG00000001525	437.367628653053	0.599233986424416	0.36077389414798	1.67288737232947	0.0943494701571173	0.541607139265516
ENSMUSG00000001542	337.538279493083	-0.240796069776863	0.449230317018613	-0.527550278057389	0.597811511226518	0.953729326137667
ENSMUSG00000001552	548.988165201499	-0.937272824942716	0.355241008822151	-2.65504523966383	0.00792977730514556	0.132004618049104
ENSMUSG00000001555	34.0416845657245	2.08428629852435	0.590459387487007	3.39273070036982	0.000691996333496587	0.024475101488891
ENSMUSG00000001569	49.2364296383677	-0.24067310175571	0.531251254371466	-0.473340722327199	0.635970113569241	0.955184212149062
ENSMUSG00000001576	146.698711261948	-0.818009988555577	0.448169318165879	-1.81924081141062	0.0688746989999781	0.467763978195861
ENSMUSG00000001583	83.2985186062572	-0.395361541721687	0.46894803915049	-0.922264361450355	0.356390698652489	0.873808325668428
ENSMUSG00000001627	2106.949431788	-0.427699478856558	0.326369696155448	-1.29852575271497	0.194106732849901	0.735843925728593
ENSMUSG00000001630	30.4325122336768	0.434867538422595	0.574054401062655	0.753782856683269	0.450979619584557	0.914251995076121
ENSMUSG00000001632	113.013994796345	0.368547098002402	0.447296470875021	0.816846908319893	0.414015921471172	0.900616802080426
ENSMUSG00000001642	39.5390277093604	-0.460497581891359	0.570430353135222	-0.92204506107555	0.356505071803315	0.873808325668428
ENSMUSG00000001663	29.0815428998027	-1.08710475875029	0.59880068734591	-1.91860936524399	0.0550337894802251	0.42048085128946
ENSMUSG00000001665	35.5947768956061	-0.878241405878883	0.627723005710246	-2.14554152844527	0.0319095747651445	0.313954248249257
ENSMUSG00000001666	11.0192331698697	-0.280730209871102	0.656740952519588	-0.304057437932718	0.761084132176763	0.975128061897305
ENSMUSG00000001672	16.936615002853	0.386542207497137	0.63232479940715	0.544685580284954	0.58596978392421	0.950687946678717
ENSMUSG00000001674	35.579411533407	0.267331736729239	0.547737059437247	0.513268057698485	0.607763824670476	0.953729326137667
ENSMUSG00000001687	228.030063658591	-0.226825404519804	0.386103531717019	-0.573253501889077	0.566473063671394	0.943080661695285
ENSMUSG00000001700	22.9567519614212	0.170853269724388	0.606975998919683	0.336973703631724	0.736136723430955	0.971530443604346
ENSMUSG00000001707	18.9648687596567	-0.622293854987771	0.606881993022183	-1.01023895904471	0.312380818055037	0.850179039200772
ENSMUSG00000001729	217.732842638199	0.0705803144624289	0.398683718138724	0.175532466762881	0.860661262003348	0.990369602932366
ENSMUSG00000001741	19.9646660307586	-0.379151045966306	0.640780135175248	-0.626512225134591	0.530979020827179	0.934999077454782
ENSMUSG00000001750	143.471547085092	-0.167863810763488	0.441870416605257	-0.443552211459485	0.657366362896743	0.958918511293273
ENSMUSG00000001751	11.9932180702429	-0.852849345372116	0.643787833088942	-1.20641613177659	0.227657079043513	0.783819581627185
ENSMUSG00000001755	12.2072334622565	-0.0693651438893244	0.649377442861763	-0.0644279531617879	0.948629472854519	0.996171452093518
ENSMUSG00000001761	166.130778835928	0.278275500115003	0.447349457764112	0.59125859617054	0.554347166843236	0.941511911183177
ENSMUSG00000001763	7.96607821131982	0.103876672004331	0.640350321331314	0.15938513782079	0.873365447530283	0.992776205804232
ENSMUSG00000001767	70.4081229850684	-0.148296438714883	0.468333064649796	-0.3359368761412	0.736918468248185	0.971530443604346
ENSMUSG00000001768	301.279160905383	-0.509320271049393	0.382647737029211	-1.34489370012398	0.1786595649856	0.712806122592707
ENSMUSG00000001774	73.9821693636248	0.238289459284827	0.472625903575256	0.515761329340079	0.606021114392637	0.953729326137667
ENSMUSG00000001783	154.145781195495	-0.190419654954765	0.406087791857626	-0.45992227155381	0.645572013467424	0.957077202763845
ENSMUSG00000001785	42.5723115801267	0.755524665008534	0.531539467811256	1.42885163967751	0.153046879631882	0.672126807152113
ENSMUSG00000001786	26.8318728829054	0.399571063193994	0.590874860819554	0.725690011821851	0.46802882627836	0.919174707756562
ENSMUSG00000001794	434.717299028724	-1.01862692472776	0.342634847617807	-2.99339457755352	0.00275892804997454	0.0640005506925098
ENSMUSG00000001802	8.69687948604064	1.20213713807174	0.655930953019959	1.86378927555433	0.062351302384328	0.445318588650769
ENSMUSG00000001815	17.7673226464273	0.674602843843337	0.625015379659036	0.96200678959698	0.336046193380727	0.862659709919153
ENSMUSG00000001819	132.392446361892	0.244507165018708	0.454618618397282	0.506242046023957	0.612686741635922	0.953729326137667
ENSMUSG00000001829	47.6404752567704	-0.676268558591375	0.520795012887902	-1.34418959827195	0.178887084397708	0.713204438570809
ENSMUSG00000001833	394.153812530038	0.0558336480885829	0.353000437486699	0.171977039416029	0.863455579935932	0.990369602932366
ENSMUSG00000001844	25.9187612824809	-0.188710541605455	0.587419616946622	-0.336077694141157	0.736812278616396	0.971530443604346
